Users,Manali,Leh Ladakh,Coorg,Andaman,Lakshadweep,Goa,Udaipur,Srinagar,Gangtok,Munnar,Varkala,Mcleodganj,Rishikesh,Alleppey,Darjeeling,Nainital,Shimla,Ooty,Jaipur,Lonavala,Mussoorie,Kodaikanal,Dalhousie,Pachmarhi,Varanasi,Mumbai,Agra,Kolkata,Jodhpur,Bangalore,Amritsar,Delhi,Jaisalmer,Mount Abu,Wayanad,Hyderabad,Pondicherry,Khajuraho,Chennai,Vaishno Devi,Ajanta and Ellora Caves,Haridwar,Kanyakumari,Pune,Kochi,Ahmedabad,Kanha National Park,Mysore,Chandigarh,Hampi,Gulmarg,Almora,Shirdi,Auli,Madurai,Amarnath,Bodh Gaya,Mahabaleshwar,Visakhapatnam,Kasol,Nashik,Tirupati,Ujjain,Jim Corbett National Park,Gwalior,Mathura,Jog Falls,Alibaug,Rameshwaram,Vrindavan,Coimbatore,Lucknow,Digha,Dharamshala,Kovalam,Kaziranga National Park,Madikeri,Matheran,Ranthambore,Agartala,Khandala,Kalimpong,Thanjavur,Bhubaneswar,Ajmer,Aurangabad,Jammu,Dehradun,Puri,Cherrapunji,Bikaner,Shimoga (Shivamogga),Hogenakkal,Gir National Park,Kasauli,Pushkar,Chittorgarh,Nahan,Lavasa,Poovar
user_10,3.0,3.0,0.0,3.0,0.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,4.0,2.0,5.0,4.0,3.0,4.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,4.0,4.0,4.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
user_11,2.0,1.0,5.0,0.0,0.0,3.0,5.0,5.0,0.0,1.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,5.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,5.0,2.0,2.0,1.0,4.0,2.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
user_12,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,1.0,3.0,0.0,2.0,4.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0
user_13,0.0,0.0,2.0,1.0,0.0,0.0,5.0,5.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,4.0,0.0,5.0,0.0,5.0,0.0,3.0,4.0,0.0,2.0,5.0,5.0,0.0,2.0,0.0,3.0,5.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,2.0
user_14,4.0,4.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,3.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,4.0,5.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
user_15,4.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,5.0,5.0,5.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,5.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
user_16,0.0,2.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,2.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,4.0,0.0,4.0,4.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,3.0
user_17,0.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,2.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0
user_18,0.0,0.0,0.0,1.0,5.0,5.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,0.0,5.0,3.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,5.0,3.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,4.0
user_19,0.0,0.0,2.0,2.0,1.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,4.0,3.0,0.0,1.0,3.0,0.0,5.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,4.0,5.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,2.0,5.0,4.0,5.0,5.0,4.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,5.0,4.0
user_20,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,5.0,4.0,1.0,3.0,5.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,0.0,3.0,5.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,2.0,5.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,3.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,1.0
user_21,0.0,5.0,4.0,5.0,5.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,1.0,5.0,0.0,5.0,5.0,4.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,4.0,4.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.0,4.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,5.0,2.0,1.0,4.0,0.0
user_22,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,5.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,3.0
user_23,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,3.0,4.0,0.0,0.0,0.0,5.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,3.0,3.0,3.0,0.0,4.0,4.0,0.0,3.0,0.0,4.0,0.0,5.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
user_24,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,5.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,4.0,4.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,4.0,5.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0
user_25,1.0,4.0,2.0,5.0,4.0,2.0,2.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
user_26,0.0,4.0,0.0,0.0,1.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,5.0,3.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,3.0,1.0,2.0,4.0,4.0
user_27,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,2.0,4.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,2.0,0.0
user_28,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,1.0,4.0,4.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,5.0,3.0,0.0,0.0,2.0,5.0
user_29,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,3.0,4.0,5.0,4.0,0.0,4.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,5.0,0.0,3.0,2.0,2.0,3.0,4.0,3.0,0.0,4.0,5.0,5.0,5.0,0.0,5.0,0.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,4.0,0.0,0.0,4.0,2.0,5.0,1.0,0.0,0.0,5.0,4.0,4.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
user_30,1.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,1.0,2.0,0.0,5.0,2.0,4.0,0.0,2.0,5.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0
